loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L-100430,B-69164,FHA,2021-12-18,2031-12-18,239236.21,30075.71,2.683,120,CA,CASH_OUT,C,10+ years,$0-$50k,CURRENT,0,Servicer_B,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100594,B-95688,CONVENTIONAL,2018-04-16,2033-04-16,335304.66,138404.33,6.149,180,OH,PURCHASE,A,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100813,B-67008,VA,2021-01-29,2051-01-31,246252.37,213390.99,3.843,360,MI,PURCHASE,B,8-10 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100608,B-29484,FHA,2022-02-20,2032-02-21,369514.1,343767.64,5.483,120,PA,REFINANCE,D,1-3 years,$150k+,CURRENT,0,Servicer_C,2024-02-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100237,B-50158,FHA,2023-01-17,2033-01-17,479904.3,205865.82,4.115,120,FL,CASH_OUT,D,1-3 years,$0-$50k,CURRENT,0,Servicer_B,2024-01-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100917,B-58726,CONVENTIONAL,2022-11-15,2032-11-15,341629.64,306280.81,5.576,120,CA,PURCHASE,C,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-01-31,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100995,B-54884,CONVENTIONAL,2023-10-07,2053-10-07,119666.52,21916.8,6.513,360,OH,PURCHASE,C,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100729,B-54110,VA,2021-02-07,2036-02-08,90483.77,23770.51,4.182,180,TX,CASH_OUT,C,4-7 years,$150k+,CURRENT,0,Servicer_C,2024-02-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100180,B-73121,VA,2016-12-04,2046-12-06,129910.14,59620.56,5.107,360,PA,CASH_OUT,C,< 1 year,$0-$50k,CURRENT,0,Servicer_C,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100504,B-71149,VA,2021-01-20,2051-01-21,156842.76,77338.6,6.527,360,GA,REFINANCE,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-02-27,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100727,B-99504,CONVENTIONAL,2015-02-08,2030-02-09,277751.99,170579.44,7.3,180,MI,CASH_OUT,B,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-07,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100757,B-89132,VA,2017-04-15,2032-04-15,474737.47,164453.16,3.646,180,OH,CASH_OUT,A,10+ years,$150k+,CURRENT,0,Servicer_A,2024-01-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100852,B-37408,VA,2015-05-10,2030-05-11,477779.27,427456.95,5.377,180,MI,REFINANCE,B,10+ years,$150k+,CURRENT,0,Servicer_C,2024-01-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100767,B-63020,VA,2019-04-02,2029-04-02,342037.75,321523.61,3.747,120,OH,REFINANCE,A,4-7 years,$0-$50k,CURRENT,0,Servicer_B,2024-01-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100797,B-49690,VA,2021-02-07,2036-02-08,198351.41,32017.66,6.226,180,FL,REFINANCE,C,8-10 years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100061,B-57224,FHA,2019-08-31,2049-08-31,318502.2,193323.11,7.312,360,IL,CASH_OUT,A,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-01-07,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100863,B-61877,CONVENTIONAL,2019-05-29,2049-05-29,443582.75,213435.47,3.59,360,MI,PURCHASE,B,4-7 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100353,B-67473,FHA,2020-07-17,2035-07-18,334377.84,156742.02,2.805,180,GA,PURCHASE,A,1-3 years,$0-$50k,CURRENT,0,Servicer_A,2024-02-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100234,B-37293,VA,2016-07-16,2026-07-17,164032.64,69347.27,4.025,120,CA,PURCHASE,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_C,2024-01-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100789,B-46289,FHA,2018-12-05,2028-12-05,351276.91,72068.41,3.021,120,OH,PURCHASE,D,8-10 years,$150k+,CURRENT,0,Servicer_C,2024-01-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100440,B-69932,CONVENTIONAL,2021-03-07,2051-03-09,91334.47,51240.03,5.179,360,CA,CASH_OUT,D,< 1 year,$50k-$100k,CURRENT,0,Servicer_C,2024-01-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100963,B-88406,JUMBO,2016-09-12,2031-09-14,240376.97,43700.25,6.11,180,OH,REFINANCE,D,10+ years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100651,B-70333,CONVENTIONAL,2022-04-14,2037-04-14,107998.21,84766.39,2.91,180,MI,PURCHASE,A,4-7 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100888,B-47353,JUMBO,2018-09-01,2048-09-02,181451.63,150515.39,6.624,360,OH,PURCHASE,A,1-3 years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100354,B-68378,VA,2022-03-02,2037-03-03,54360.94,38198.13,5.657,180,NC,CASH_OUT,A,< 1 year,$100k-$150k,CURRENT,0,Servicer_A,2024-02-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100457,B-31904,VA,2015-10-09,2030-10-09,131390.75,141390.75,7.282,180,NY,REFINANCE,C,4-7 years,$50k-$100k,CURRENT,0,Servicer_A,2024-01-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100677,B-84210,JUMBO,2023-12-16,2033-12-16,463180.16,184610.04,4.998,120,MI,CASH_OUT,C,4-7 years,$150k+,CURRENT,0,Servicer_A,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100907,B-54204,VA,2015-07-30,2030-07-31,336597.41,71542.17,2.608,180,NY,REFINANCE,A,8-10 years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100584,B-66051,CONVENTIONAL,2020-02-19,2035-02-20,289277.75,111723.89,3.341,180,CA,REFINANCE,C,1-3 years,$150k+,CURRENT,0,Servicer_A,2024-01-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100705,B-27493,VA,2019-02-05,2029-02-05,270450.92,152245.65,6.694,120,XX,CASH_OUT,C,1-3 years,$50k-$100k,CURRENT,0,Servicer_A,2024-02-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100449,B-62720,FHA,2022-03-22,2032-03-21,219873.99,138678.66,4.523,120,NC,PURCHASE,B,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100672,B-55693,CONVENTIONAL,2015-06-19,2030-06-20,169267.31,109287.94,6.016,180,GA,CASH_OUT,C,8-10 years,$0-$50k,CURRENT,0,Servicer_B,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100155,B-22324,JUMBO,2015-05-20,2030-05-20,381475.66,223267.98,4.235,180,NY,PURCHASE,C,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100190,B-43717,FHA,2016-07-15,2046-07-17,472842.75,49297.28,6.578,360,CA,PURCHASE,C,4-7 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100926,B-74011,CONVENTIONAL,2019-01-07,2049-01-08,442475.44,416115.52,7.476,360,NC,CASH_OUT,C,< 1 year,$150k+,CURRENT,0,Servicer_B,2024-01-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100934,B-51723,CONVENTIONAL,2022-09-15,2037-09-15,251318.0,149637.25,3.352,180,NC,PURCHASE,A,10+ years,$50k-$100k,CURRENT,0,Servicer_A,2024-02-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100334,B-35013,CONVENTIONAL,2023-05-19,2053-05-20,145126.03,20902.6,4.846,360,NY,CASH_OUT,C,10+ years,$150k+,CURRENT,0,Servicer_C,2024-01-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100183,B-67752,JUMBO,2017-12-05,2027-12-06,214669.94,43214.12,7.029,120,OH,PURCHASE,D,4-7 years,$150k+,CURRENT,0,Servicer_C,2024-02-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100530,B-53352,FHA,2022-05-08,2032-05-08,240623.91,119317.85,6.396,120,IL,PURCHASE,A,8-10 years,$150k+,CURRENT,0,Servicer_B,2024-01-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100254,B-82980,CONVENTIONAL,2015-10-22,2025-10-22,196643.44,71016.99,4.311,120,TX,REFINANCE,B,8-10 years,$0-$50k,CURRENT,0,Servicer_C,2024-01-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100358,B-25515,FHA,2021-03-01,2031-03-02,60407.56,24060.93,3.901,120,CA,CASH_OUT,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_C,2024-02-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100091,B-72089,JUMBO,2016-03-04,2046-03-06,291885.01,222193.49,5.523,360,CA,PURCHASE,C,8-10 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100179,B-26347,VA,2018-07-02,2033-07-02,63668.43,46484.65,2.678,180,CA,REFINANCE,D,4-7 years,$100k-$150k,CURRENT,0,Servicer_A,2024-01-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100026,B-73360,JUMBO,2021-05-06,2036-05-06,209788.94,151915.48,5.473,180,FL,CASH_OUT,D,1-3 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100238,B-46335,JUMBO,2015-02-09,2030-02-09,89549.25,74043.47,2.637,180,IL,CASH_OUT,C,8-10 years,$0-$50k,CURRENT,0,Servicer_A,2024-02-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100728,B-83756,FHA,2018-05-04,2033-05-04,51851.57,40636.9,2.773,180,MI,CASH_OUT,C,1-3 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100413,B-60120,FHA,2018-11-04,2048-11-05,475363.23,145323.99,3.198,360,MI,PURCHASE,B,4-7 years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100931,B-19173,FHA,2015-02-12,2045-02-12,460491.29,373505.2,2.717,360,TX,CASH_OUT,A,4-7 years,$50k-$100k,CURRENT,0,Servicer_A,2024-01-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100162,B-58883,FHA,2019-12-01,2049-12-01,310825.51,124083.92,2.612,360,FL,CASH_OUT,A,10+ years,$150k+,CURRENT,0,Servicer_C,2024-01-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100823,B-33498,JUMBO,2019-07-14,2029-07-14,133217.34,13873.4,7.192,120,NC,CASH_OUT,C,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100766,B-35406,CONVENTIONAL,2021-05-26,2036-05-27,455746.95,400431.26,2.65,180,FL,PURCHASE,C,10+ years,$150k+,CURRENT,0,Servicer_B,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100114,B-91532,VA,2019-08-27,2049-08-28,393813.73,252972.67,6.268,360,IL,CASH_OUT,C,8-10 years,$50k-$100k,CURRENT,0,Servicer_A,2024-01-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100655,B-60541,CONVENTIONAL,2021-10-10,2036-10-10,51825.68,38051.84,4.076,180,FL,PURCHASE,A,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100028,B-61227,FHA,2021-02-21,2031-02-22,277402.41,47044.37,5.329,120,IL,CASH_OUT,A,< 1 year,$50k-$100k,CURRENT,0,Servicer_B,2024-01-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100910,B-86275,JUMBO,2020-07-03,2030-07-04,414574.64,256659.01,5.453,120,PA,CASH_OUT,D,8-10 years,$0-$50k,CURRENT,0,Servicer_A,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100610,B-56069,VA,2019-07-21,2049-07-21,283987.83,263513.84,6.246,360,FL,PURCHASE,C,10+ years,$0-$50k,CURRENT,0,Servicer_B,2024-01-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100955,B-12998,JUMBO,2016-01-05,2031-01-05,120288.14,80172.75,2.93,180,GA,REFINANCE,D,10+ years,$150k+,CURRENT,0,Servicer_B,2024-01-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100918,B-80565,CONVENTIONAL,2016-05-28,2031-05-29,68496.42,39248.47,5.322,180,MI,PURCHASE,D,1-3 years,$150k+,CURRENT,0,Servicer_C,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100202,B-48797,JUMBO,2020-11-13,2035-11-14,133323.99,19925.98,3.467,180,PA,CASH_OUT,A,8-10 years,$150k+,CURRENT,0,Servicer_A,2024-02-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100550,B-76903,FHA,2023-05-29,2033-05-29,276394.18,64024.14,5.469,120,PA,REFINANCE,C,1-3 years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100874,B-73019,VA,2021-11-10,2051-11-12,139866.29,81478.44,3.981,360,NC,PURCHASE,B,10+ years,$150k+,CURRENT,0,Servicer_A,2024-02-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100602,B-40630,VA,2022-12-19,2032-12-19,50927.73,28171.37,6.118,120,IL,PURCHASE,D,4-7 years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100152,B-35875,JUMBO,2019-11-28,2034-11-28,158378.08,123178.66,2.865,180,CA,REFINANCE,D,1-3 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100139,B-19019,JUMBO,2023-07-26,2038-07-26,302124.49,161372.52,5.66,180,NC,PURCHASE,A,8-10 years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100643,B-86018,CONVENTIONAL,2021-10-01,2036-10-01,74387.86,29003.98,6.414,180,MI,REFINANCE,A,10+ years,$150k+,CURRENT,0,Servicer_A,2024-02-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100341,B-37086,VA,2022-07-11,2032-07-11,256521.68,48485.75,3.914,120,OH,REFINANCE,B,< 1 year,$50k-$100k,CURRENT,0,Servicer_B,2024-02-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100947,B-44572,FHA,2019-06-25,2049-06-26,428413.5,340555.25,2.923,360,FL,REFINANCE,B,4-7 years,$150k+,CURRENT,0,Servicer_A,2024-01-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100107,B-62894,VA,2023-03-09,2038-03-10,201186.62,164790.33,5.73,180,MI,PURCHASE,D,8-10 years,$150k+,CURRENT,0,Servicer_C,2024-02-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100409,B-38614,CONVENTIONAL,2015-11-29,2030-11-30,192083.87,101285.08,7.284,180,IL,PURCHASE,C,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100834,B-38179,CONVENTIONAL,2021-01-20,2036-01-21,356965.16,245972.32,4.856,180,FL,PURCHASE,D,8-10 years,$0-$50k,CURRENT,0,Servicer_C,2024-01-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100359,B-11728,JUMBO,2022-05-24,2032-05-24,50774.91,37527.0,5.901,120,FL,PURCHASE,B,8-10 years,$150k+,CURRENT,0,Servicer_C,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100777,B-79192,FHA,2022-07-12,2032-07-12,316596.76,281939.84,3.297,120,NC,CASH_OUT,D,4-7 years,$150k+,CURRENT,0,Servicer_A,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100157,B-52189,FHA,2016-02-13,2046-02-13,214794.57,155651.05,4.582,360,OH,CASH_OUT,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_C,2024-02-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100817,B-41236,CONVENTIONAL,2021-11-02,2031-11-02,484033.32,71490.19,6.447,120,IL,CASH_OUT,C,4-7 years,$50k-$100k,CURRENT,0,Servicer_A,2024-02-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100707,B-91353,JUMBO,2021-04-07,2031-04-08,391009.07,144332.33,5.026,120,PA,PURCHASE,C,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100548,B-40374,CONVENTIONAL,2018-08-02,2048-08-02,383114.25,343138.47,2.602,360,NY,PURCHASE,B,8-10 years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100301,B-46231,FHA,2023-05-21,2033-05-21,204192.84,109840.93,5.273,120,FL,PURCHASE,B,< 1 year,$150k+,CURRENT,0,Servicer_B,2024-01-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100732,B-71618,VA,2015-01-23,2025-01-22,197173.19,31432.34,3.83,120,MI,CASH_OUT,A,8-10 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100222,B-94336,CONVENTIONAL,2017-02-23,2027-02-23,454589.64,184811.0,4.879,120,TX,REFINANCE,D,8-10 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100003,B-92608,CONVENTIONAL,2017-02-16,2032-02-17,129213.49,97116.07,6.218,180,CA,REFINANCE,C,10+ years,$150k+,CURRENT,0,Servicer_A,2024-01-27,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100538,B-60730,FHA,2016-04-07,2031-04-09,72947.27,49943.83,3.472,180,OH,PURCHASE,B,10+ years,$0-$50k,CURRENT,0,Servicer_A,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100734,B-80194,FHA,2015-06-08,2030-06-09,447335.39,137614.22,6.372,180,MI,PURCHASE,A,10+ years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100812,B-94819,FHA,2023-05-16,2033-05-16,182775.67,28983.34,5.28,120,NY,CASH_OUT,B,8-10 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100928,B-18335,CONVENTIONAL,2017-09-27,2047-09-28,157774.12,129416.98,3.558,360,FL,REFINANCE,A,4-7 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100787,B-71024,FHA,2023-07-21,2033-07-21,105290.36,91862.44,3.223,120,OH,CASH_OUT,B,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-07,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100299,B-58577,FHA,2020-09-02,2035-09-04,273357.15,88512.54,3.204,180,NC,REFINANCE,D,10+ years,$150k+,CURRENT,0,Servicer_A,2024-01-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100117,B-49527,VA,2015-09-09,2030-09-09,183969.21,19906.23,6.056,180,CA,CASH_OUT,B,10+ years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100014,B-74702,CONVENTIONAL,2016-08-14,2031-08-15,96174.59,34959.76,4.975,180,OH,PURCHASE,B,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100057,B-78823,CONVENTIONAL,2018-11-15,2028-11-15,105478.61,80723.79,3.164,120,FL,CASH_OUT,C,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100793,B-49546,JUMBO,2018/06/29,2048-06-29,96454.99,91303.56,5.522,360,CA,REFINANCE,A,8-10 years,$0-$50k,CURRENT,0,Servicer_B,2024-01-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100826,B-70208,JUMBO,2022-10-14,2037-10-14,174935.39,142185.62,7.419,180,OH,PURCHASE,A,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100345,B-71779,CONVENTIONAL,2023-07-06,2033-07-06,396370.62,243906.87,5.896,120,CA,CASH_OUT,B,4-7 years,$150k+,CURRENT,0,Servicer_A,2024-01-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100105,B-27673,VA,2019-04-04,2034-04-04,91307.82,80504.17,3.335,180,NY,CASH_OUT,D,10+ years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100439,B-38740,VA,2023-08-21,2038-08-21,292634.38,47409.63,5.512,180,FL,CASH_OUT,B,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100531,B-50178,VA,2022-09-23,2037-09-23,253213.54,124198.32,2.722,180,GA,CASH_OUT,D,4-7 years,$50k-$100k,CURRENT,0,Servicer_A,2024-02-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100447,B-91422,CONVENTIONAL,2021-08-03,2031-08-04,260611.25,166820.52,5.319,120,FL,REFINANCE,D,< 1 year,$100k-$150k,CURRENT,0,Servicer_C,2024-02-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100253,B-82272,JUMBO,2016-07-24,2046-07-25,65815.85,46156.06,5.244,360,CA,CASH_OUT,A,1-3 years,$0-$50k,CURRENT,0,Servicer_A,2024-01-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100507,B-82547,FHA,2022-07-19,2037-07-19,283263.95,103033.96,3.386,180,IL,CASH_OUT,B,4-7 years,$150k+,CURRENT,0,Servicer_A,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100025,B-56610,VA,2018-01-10,2048-01-11,285338.09,184167.59,6.051,360,OH,PURCHASE,D,10+ years,$0-$50k,CURRENT,0,Servicer_A,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100673,B-12223,CONVENTIONAL,2015-06-07,2025-06-07,199339.46,166810.81,4.077,120,PA,CASH_OUT,A,10+ years,$150k+,CURRENT,0,Servicer_A,2024-01-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100414,B-28610,JUMBO,2023-02-13,2033-02-12,462027.29,430151.87,5.934,120,PA,CASH_OUT,A,4-7 years,$100k-$150k,CURRENT,0,Servicer_A,2024-01-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
,B-67351,CONVENTIONAL,2018-09-11,2028-09-11,108797.76,15108.2,5.715,120,NY,REFINANCE,A,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100382,B-16588,CONVENTIONAL,2015-09-10,2030-09-10,304337.17,166139.73,6.728,180,IL,PURCHASE,A,1-3 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100249,B-31782,VA,2017-02-19,2047-02-20,489693.69,285087.81,5.146,360,TX,CASH_OUT,A,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-01-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100375,B-46008,FHA,2016-09-21,2031-09-22,57145.45,30275.34,7.44,180,OH,REFINANCE,C,8-10 years,$0-$50k,CURRENT,0,Servicer_A,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100958,B-22048,CONVENTIONAL,2016-07-20,2026-07-21,372709.52,170441.22,6.625,120,CA,REFINANCE,D,10+ years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100481,B-23807,JUMBO,2021-08-26,2031-08-26,72208.8,46776.37,2.795,120,NC,CASH_OUT,B,8-10 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100223,B-78879,JUMBO,2019-06-19,2034-06-19,450366.15,90972.18,4.021,180,MI,CASH_OUT,C,1-3 years,$150k+,CURRENT,0,Servicer_A,2024-02-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100377,B-94355,CONVENTIONAL,2017-10-24,2047-10-26,316786.24,127494.4,7.176,360,TX,CASH_OUT,C,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100444,B-47346,CONVENTIONAL,2018-03-20,2028-03-20,148022.43,114973.06,6.271,120,FL,PURCHASE,C,< 1 year,$100k-$150k,CURRENT,0,Servicer_A,2024-02-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
